Datetime (PST),temperature,netRadiation,battery,flux
2020-12-03 09:20:00-08:00,13.38,122.241,15.0,
2020-12-03 09:25:00-08:00,12.84,123.987,15.0,
2020-12-03 09:30:00-08:00,13.92,137.958,15.0,18.5
2020-12-03 09:35:00-08:00,13.46,141.45,15.0,
2020-12-03 09:40:00-08:00,15.15,144.943,14.9,
2020-12-03 09:45:00-08:00,14.95,146.689,14.9,
2020-12-03 09:50:00-08:00,14.32,146.689,14.9,
2020-12-03 09:55:00-08:00,14.72,162.406,14.9,
2020-12-03 10:00:00-08:00,16.39,155.421,14.9,17.3
2020-12-03 10:05:00-08:00,15.55,157.167,14.8,
2020-12-03 10:10:00-08:00,15.69,162.406,14.8,
2020-12-03 10:15:00-08:00,16.47,167.645,14.9,
2020-12-03 10:20:00-08:00,16.42,169.391,14.8,
2020-12-03 10:25:00-08:00,16.69,165.898,14.8,
2020-12-03 10:30:00-08:00,16.44,172.884,14.8,24.2
2020-12-03 10:35:00-08:00,17.67,183.361,14.8,
2020-12-03 10:40:00-08:00,17.52,185.108,14.8,
2020-12-03 10:45:00-08:00,17.89,181.615,14.7,
2020-12-03 10:50:00-08:00,20.31,193.839,14.7,
2020-12-03 10:55:00-08:00,18.55,188.6,14.7,
2020-12-03 11:00:00-08:00,18.34,185.108,14.7,7.1
2020-12-03 11:05:00-08:00,18.2,192.093,14.7,
2020-12-03 11:10:00-08:00,17.87,185.108,14.7,
2020-12-03 11:15:00-08:00,18.95,193.839,14.7,
2020-12-03 11:20:00-08:00,17.89,197.332,14.7,
2020-12-03 11:25:00-08:00,18.52,186.854,14.6,
2020-12-03 11:30:00-08:00,17.84,195.586,14.7,36.5
2020-12-03 11:35:00-08:00,18.88,193.839,14.6,
2020-12-03 11:40:00-08:00,19.05,185.108,14.6,
2020-12-03 11:45:00-08:00,18.93,195.586,14.6,
2020-12-03 11:50:00-08:00,19.05,186.854,14.7,
2020-12-03 11:55:00-08:00,19.91,185.108,14.6,
2020-12-03 12:00:00-08:00,19.8,188.6,14.7,36.2
2020-12-03 12:05:00-08:00,19.82,179.869,14.6,
2020-12-03 12:10:00-08:00,19.41,185.108,14.6,
2020-12-03 12:15:00-08:00,19.51,176.376,14.6,
2020-12-03 12:20:00-08:00,20.24,178.123,14.7,
2020-12-03 12:25:00-08:00,20.53,172.884,14.6,
2020-12-03 12:30:00-08:00,20.06,174.63,14.6,24.5
2020-12-03 12:35:00-08:00,19.83,167.645,14.6,
2020-12-03 12:40:00-08:00,20.52,165.898,14.7,
2020-12-03 12:45:00-08:00,21.05,162.406,14.6,
2020-12-03 12:50:00-08:00,20.16,157.167,14.7,
2020-12-03 12:55:00-08:00,20.85,148.436,14.6,
2020-12-03 13:00:00-08:00,21.21,155.421,14.6,26.0
2020-12-03 13:05:00-08:00,20.97,141.45,14.6,
2020-12-03 13:10:00-08:00,20.74,134.465,14.6,
2020-12-03 13:15:00-08:00,21.55,130.973,14.6,
2020-12-03 13:25:00-08:00,21.34,127.48,14.6,
2020-12-03 13:30:00-08:00,21.93,122.241,14.5,32.2
2020-12-03 13:35:00-08:00,22.35,115.256,14.5,
2020-12-03 13:40:00-08:00,21.9,115.256,14.5,
2020-12-03 13:45:00-08:00,21.84,103.032,14.5,
2020-12-03 13:50:00-08:00,21.77,97.793,14.6,
2020-12-03 13:55:00-08:00,22.77,94.3,14.6,
2020-12-03 14:00:00-08:00,22.4,96.046,14.5,33.8
2020-12-03 14:05:00-08:00,22.03,78.583,14.6,
2020-12-03 14:10:00-08:00,22.41,71.598,14.6,
2020-12-03 14:15:00-08:00,21.6,68.106,14.6,
2020-12-03 14:20:00-08:00,22.06,61.12,14.6,
2020-12-03 14:25:00-08:00,21.8,52.389,14.5,
2020-12-03 14:30:00-08:00,21.89,50.643,14.6,22.7
2020-12-03 14:35:00-08:00,21.73,43.658,14.5,
2020-12-03 14:40:00-08:00,22.36,33.18,14.6,
2020-12-03 14:45:00-08:00,22.08,31.433,14.6,
2020-12-03 14:50:00-08:00,22.2,26.194,14.5,
2020-12-03 14:55:00-08:00,22.2,19.209,14.5,
2020-12-03 15:00:00-08:00,21.8,10.478,14.5,14.2
2020-12-03 15:05:00-08:00,21.84,1.746,14.5,
2020-12-03 15:10:00-08:00,21.84,-1.746,14.6,
2020-12-03 15:15:00-08:00,21.6,-1.746,14.6,
2020-12-03 15:20:00-08:00,21.62,-1.746,14.6,
2020-12-03 15:25:00-08:00,21.59,-17.463,14.5,
2020-12-03 15:30:00-08:00,21.28,-24.448,14.5,3.4
2020-12-03 15:35:00-08:00,21.08,-33.18,14.5,
2020-12-03 15:40:00-08:00,21.31,-40.165,14.6,
2020-12-03 15:45:00-08:00,20.61,-47.15,14.6,
2020-12-03 15:50:00-08:00,20.3,-52.389,14.6,
2020-12-03 15:55:00-08:00,20.08,-57.628,14.6,
2020-12-03 16:00:00-08:00,19.73,-59.374,14.6,-5.6
2020-12-03 16:05:00-08:00,19.77,-64.613,14.6,
2020-12-03 16:10:00-08:00,18.51,-62.867,14.7,
2020-12-03 16:15:00-08:00,18.48,-61.12,14.1,
2020-12-03 16:20:00-08:00,17.95,-59.374,13.3,
2020-12-03 16:25:00-08:00,18.27,-57.628,13.3,
2020-12-03 16:30:00-08:00,17.48,-59.374,13.2,-2.1
2020-12-03 16:35:00-08:00,16.84,-59.374,13.2,
2020-12-03 16:40:00-08:00,16.45,-61.12,13.2,
2020-12-03 16:45:00-08:00,17.22,-59.374,13.2,
2020-12-03 16:50:00-08:00,17.49,-59.374,13.1,
2020-12-03 16:55:00-08:00,17.82,-59.374,13.1,
2020-12-03 17:00:00-08:00,14.31,-55.882,13.1,0.8
2020-12-03 17:05:00-08:00,15.91,-59.374,13.1,
2020-12-03 17:10:00-08:00,16.41,-61.12,13.1,
2020-12-03 17:15:00-08:00,16.16,-61.12,13.1,
2020-12-03 17:20:00-08:00,14.56,-57.628,13.1,
2020-12-03 17:25:00-08:00,15.64,-54.135,13.1,
2020-12-03 17:30:00-08:00,14.48,-54.135,13.1,0.2
2020-12-03 17:35:00-08:00,13.3,-54.135,13.1,
2020-12-03 17:40:00-08:00,13.56,-54.135,13.1,
2020-12-03 17:45:00-08:00,11.98,-50.643,13.0,
2020-12-03 17:50:00-08:00,12.38,-48.896,13.1,
2020-12-03 17:55:00-08:00,11.45,-48.896,13.1,
2020-12-03 18:00:00-08:00,10.02,-50.643,13.1,-0.7
2020-12-03 18:05:00-08:00,10.11,-50.643,13.1,
2020-12-03 18:10:00-08:00,11.73,-50.643,13.1,
2020-12-03 18:15:00-08:00,11.38,-50.643,13.1,
2020-12-03 18:20:00-08:00,9.7,-52.389,13.1,
2020-12-03 18:25:00-08:00,10.04,-52.389,13.0,
2020-12-03 18:30:00-08:00,10.29,-52.389,13.0,-2.8
2020-12-03 18:35:00-08:00,11.4,-52.389,13.0,
2020-12-03 18:40:00-08:00,10.3,-50.643,13.1,
2020-12-03 18:45:00-08:00,10.38,-52.389,13.1,
2020-12-03 18:50:00-08:00,11.02,-50.643,13.0,
2020-12-03 18:55:00-08:00,11.12,-50.643,13.0,
2020-12-03 19:00:00-08:00,11.63,-48.896,13.0,-0.4
2020-12-03 19:05:00-08:00,12.01,-47.15,13.0,
2020-12-03 19:10:00-08:00,12.58,-48.896,13.0,
2020-12-03 19:15:00-08:00,11.88,-48.896,13.0,
2020-12-03 19:20:00-08:00,8.16,-47.15,13.1,
2020-12-03 19:25:00-08:00,9.81,-47.15,13.0,
2020-12-03 19:30:00-08:00,9.33,-48.896,13.0,-1.7
2020-12-03 19:35:00-08:00,8.01,-48.896,13.0,
2020-12-03 19:40:00-08:00,8.79,-50.643,13.0,
2020-12-03 19:45:00-08:00,9.22,-50.643,13.0,
2020-12-03 19:50:00-08:00,9.73,-48.896,13.0,
2020-12-03 19:55:00-08:00,8.65,-50.643,13.0,
2020-12-03 20:00:00-08:00,6.55,-52.389,13.0,1.1
2020-12-03 20:05:00-08:00,8.45,-55.882,13.0,
2020-12-03 20:10:00-08:00,7.3,-52.389,13.0,
2020-12-03 20:15:00-08:00,7.3,-52.389,13.0,
2020-12-03 20:20:00-08:00,6.8,-52.389,13.0,
2020-12-03 20:25:00-08:00,6.63,-50.643,13.0,
2020-12-03 20:30:00-08:00,6.05,-52.389,13.0,-26.4
2020-12-03 20:35:00-08:00,6.15,-54.135,13.0,
2020-12-03 20:40:00-08:00,6.13,-54.135,13.0,
2020-12-03 20:45:00-08:00,6.01,-54.135,12.9,
2020-12-03 20:50:00-08:00,7.19,-54.135,12.9,
2020-12-03 20:55:00-08:00,7.08,-52.389,12.9,
2020-12-03 21:00:00-08:00,6.23,-54.135,13.0,-32.3
2020-12-03 21:05:00-08:00,6.52,-52.389,13.0,
2020-12-03 21:10:00-08:00,5.55,-50.643,12.9,
2020-12-03 21:15:00-08:00,4.74,-50.643,12.9,
2020-12-03 21:20:00-08:00,5.61,-50.643,13.0,
2020-12-03 21:25:00-08:00,6.06,-48.896,13.0,
2020-12-03 21:30:00-08:00,7.38,-48.896,13.0,-14.5
2020-12-03 21:35:00-08:00,6.42,-48.896,12.9,
2020-12-03 21:40:00-08:00,6.69,-48.896,13.0,
2020-12-03 21:45:00-08:00,6.69,-47.15,13.0,
2020-12-03 21:50:00-08:00,6.15,-50.643,13.0,
2020-12-03 21:55:00-08:00,5.36,-50.643,12.9,
2020-12-03 22:00:00-08:00,5.45,-48.896,12.9,-469.9
2020-12-03 22:05:00-08:00,4.77,-55.882,13.0,
2020-12-03 22:10:00-08:00,7.35,-59.374,13.0,
2020-12-03 22:15:00-08:00,4.6,-55.882,12.9,
2020-12-03 22:20:00-08:00,5.29,-54.135,12.9,
2020-12-03 22:25:00-08:00,3.95,-52.389,12.9,
2020-12-03 22:30:00-08:00,5.97,-52.389,12.9,-6.6
2020-12-03 22:35:00-08:00,5.92,-50.643,12.9,
2020-12-03 22:40:00-08:00,6.09,-50.643,13.0,
2020-12-03 22:45:00-08:00,5.64,-50.643,12.9,
2020-12-03 22:50:00-08:00,5.75,-47.15,13.0,
2020-12-03 22:55:00-08:00,5.0,-47.15,12.9,
2020-12-03 23:00:00-08:00,5.52,-47.15,13.0,0.5
2020-12-03 23:05:00-08:00,5.41,-45.404,12.9,
2020-12-03 23:10:00-08:00,5.79,-55.882,12.9,
2020-12-03 23:15:00-08:00,5.76,-47.15,12.9,
2020-12-03 23:20:00-08:00,5.87,-45.404,12.9,
2020-12-03 23:25:00-08:00,5.66,-45.404,12.9,
2020-12-03 23:30:00-08:00,5.81,-45.404,12.9,0.3
2020-12-03 23:35:00-08:00,5.77,-47.15,12.9,
2020-12-03 23:40:00-08:00,2.98,-50.643,12.9,
2020-12-03 23:45:00-08:00,3.04,-50.643,12.9,
2020-12-03 23:50:00-08:00,2.8,-48.896,12.9,
2020-12-03 23:55:00-08:00,2.97,-50.643,12.9,
2020-12-04 00:05:00-08:00,2.74,-48.896,12.8,
2020-12-04 00:10:00-08:00,2.43,-50.643,12.9,
2020-12-04 00:15:00-08:00,2.17,-50.643,12.8,
2020-12-04 00:20:00-08:00,2.43,-52.389,12.9,
2020-12-04 00:25:00-08:00,2.52,-52.389,12.9,
2020-12-04 00:30:00-08:00,2.45,-50.643,12.8,-26.8
2020-12-04 00:35:00-08:00,2.43,-52.389,12.9,
2020-12-04 00:40:00-08:00,2.9,-52.389,12.9,
2020-12-04 00:45:00-08:00,4.55,-52.389,12.9,
2020-12-04 00:50:00-08:00,4.91,-50.643,12.9,
2020-12-04 00:55:00-08:00,5.2,-50.643,12.9,
2020-12-04 01:00:00-08:00,4.16,-50.643,12.9,-17.2
2020-12-04 01:05:00-08:00,2.86,-48.896,12.9,
2020-12-04 01:10:00-08:00,3.77,-54.135,12.9,
2020-12-04 01:15:00-08:00,2.7,-50.643,12.8,
2020-12-04 01:20:00-08:00,4.31,-47.15,12.8,
2020-12-04 01:25:00-08:00,2.38,-50.643,12.8,
2020-12-04 01:30:00-08:00,3.77,-52.389,12.8,0.0
2020-12-04 01:35:00-08:00,3.5,-48.896,12.9,
2020-12-04 01:40:00-08:00,3.78,-50.643,12.9,
2020-12-04 01:45:00-08:00,2.81,-50.643,12.8,
2020-12-04 01:50:00-08:00,3.78,-50.643,12.9,
2020-12-04 01:55:00-08:00,1.79,-50.643,12.9,
2020-12-04 02:00:00-08:00,3.88,-52.389,12.9,-5.9
2020-12-04 02:05:00-08:00,2.16,-54.135,12.9,
2020-12-04 02:10:00-08:00,2.0,-50.643,12.8,
2020-12-04 02:15:00-08:00,2.61,-54.135,12.8,
2020-12-04 02:20:00-08:00,1.56,-54.135,12.8,
2020-12-04 02:25:00-08:00,0.77,-54.135,12.9,
2020-12-04 02:30:00-08:00,2.02,-55.882,12.9,-2.6
2020-12-04 02:35:00-08:00,1.07,-54.135,12.9,
2020-12-04 02:40:00-08:00,1.66,-54.135,12.8,
2020-12-04 02:45:00-08:00,1.4,-54.135,12.8,
2020-12-04 02:50:00-08:00,2.35,-54.135,12.8,
2020-12-04 02:55:00-08:00,2.12,-54.135,12.8,
2020-12-04 03:00:00-08:00,2.37,-54.135,12.8,-2.0
2020-12-04 03:05:00-08:00,2.66,-54.135,12.8,
2020-12-04 03:10:00-08:00,1.98,-54.135,12.8,
2020-12-04 03:15:00-08:00,2.33,-54.135,12.8,
2020-12-04 03:20:00-08:00,2.32,-54.135,12.9,
2020-12-04 03:25:00-08:00,2.12,-55.882,12.8,
2020-12-04 03:30:00-08:00,1.97,-54.135,12.8,-14.4
2020-12-04 03:35:00-08:00,1.65,-54.135,12.8,
2020-12-04 03:40:00-08:00,1.71,-52.389,12.8,
2020-12-04 03:45:00-08:00,0.46,-52.389,12.8,
2020-12-04 03:50:00-08:00,0.05,-48.896,12.8,
2020-12-04 03:55:00-08:00,-0.27,-48.896,12.8,
2020-12-04 04:00:00-08:00,1.5,-48.896,12.8,-1.8
2020-12-04 04:05:00-08:00,0.2,-50.643,12.8,
2020-12-04 04:10:00-08:00,0.73,-52.389,12.8,
2020-12-04 04:15:00-08:00,1.09,-54.135,12.8,
2020-12-04 04:20:00-08:00,1.36,-54.135,12.8,
2020-12-04 04:25:00-08:00,1.61,-55.882,12.7,
2020-12-04 04:30:00-08:00,1.29,-54.135,12.8,-20.3
2020-12-04 04:35:00-08:00,0.88,-52.389,12.8,
2020-12-04 04:40:00-08:00,1.14,-54.135,12.8,
2020-12-04 04:45:00-08:00,1.7,-54.135,12.8,
2020-12-04 04:50:00-08:00,1.2,-54.135,12.8,
2020-12-04 04:55:00-08:00,1.26,-55.882,12.8,
2020-12-04 05:00:00-08:00,1.59,-55.882,12.8,-13.2
2020-12-04 05:05:00-08:00,1.36,-55.882,12.8,
2020-12-04 05:10:00-08:00,1.31,-55.882,12.8,
2020-12-04 05:15:00-08:00,0.84,-54.135,12.7,
2020-12-04 05:20:00-08:00,0.91,-54.135,12.8,
2020-12-04 05:25:00-08:00,1.15,-54.135,12.7,
2020-12-04 05:30:00-08:00,1.43,-55.882,12.7,-22.4
2020-12-04 05:35:00-08:00,0.85,-54.135,12.7,
2020-12-04 05:40:00-08:00,0.09,-52.389,12.7,
2020-12-04 05:45:00-08:00,-0.46,-50.643,12.8,
2020-12-04 05:50:00-08:00,-0.3,-50.643,12.7,
2020-12-04 05:55:00-08:00,-0.2,-50.643,12.8,
2020-12-04 06:00:00-08:00,-0.43,-50.643,12.7,-8.9
2020-12-04 06:05:00-08:00,-0.52,-50.643,12.7,
2020-12-04 06:10:00-08:00,-0.52,-50.643,12.7,
2020-12-04 06:15:00-08:00,-0.09,-52.389,12.8,
2020-12-04 06:20:00-08:00,0.11,-52.389,12.7,
2020-12-04 06:25:00-08:00,0.08,-54.135,12.7,
2020-12-04 06:30:00-08:00,0.21,-52.389,12.7,-24.8
2020-12-04 06:35:00-08:00,0.15,-54.135,12.7,
2020-12-04 06:40:00-08:00,0.68,-52.389,12.7,
2020-12-04 06:45:00-08:00,0.77,-52.389,12.7,
2020-12-04 06:50:00-08:00,0.91,-52.389,12.7,
2020-12-04 06:55:00-08:00,1.23,-50.643,12.7,
2020-12-04 07:00:00-08:00,1.1,-48.896,12.7,-15.3
2020-12-04 07:05:00-08:00,1.45,-47.15,12.7,
2020-12-04 07:10:00-08:00,1.62,-43.658,12.8,
2020-12-04 07:15:00-08:00,1.53,-40.165,12.8,
2020-12-04 07:20:00-08:00,1.64,-34.926,12.9,
2020-12-04 07:25:00-08:00,2.32,-31.433,12.9,
2020-12-04 07:30:00-08:00,1.91,-24.448,13.1,-8.3
2020-12-04 07:35:00-08:00,2.3,-19.209,13.2,
2020-12-04 07:40:00-08:00,2.87,-12.224,13.3,
2020-12-04 07:45:00-08:00,3.24,-1.746,13.5,
2020-12-04 07:50:00-08:00,3.94,-1.746,13.7,
2020-12-04 07:55:00-08:00,4.53,-1.746,13.8,
2020-12-04 08:00:00-08:00,4.59,15.717,13.9,0.1
2020-12-04 08:05:00-08:00,4.92,24.448,14.0,
2020-12-04 08:10:00-08:00,5.1,33.18,14.0,
2020-12-04 08:15:00-08:00,5.93,40.165,14.0,
2020-12-04 08:20:00-08:00,6.66,41.911,14.1,
2020-12-04 08:25:00-08:00,6.7,54.135,14.0,
2020-12-04 08:30:00-08:00,7.14,57.628,14.0,11.8
2020-12-04 08:35:00-08:00,7.23,64.613,14.1,
2020-12-04 08:40:00-08:00,7.93,71.598,14.2,
2020-12-04 08:45:00-08:00,7.67,78.583,14.3,
2020-12-04 08:50:00-08:00,8.09,87.315,14.2,
2020-12-04 08:55:00-08:00,8.69,97.793,14.3,
2020-12-04 09:00:00-08:00,8.79,101.285,14.7,16.5
2020-12-04 09:05:00-08:00,9.1,110.017,15.1,
2020-12-04 09:10:00-08:00,8.89,120.495,15.0,
2020-12-04 09:15:00-08:00,9.56,96.046,14.7,
2020-12-04 09:20:00-08:00,10.07,129.226,15.1,
2020-12-04 09:25:00-08:00,10.41,132.719,15.0,
2020-12-04 09:30:00-08:00,10.83,113.509,15.0,26.4
2020-12-04 09:35:00-08:00,11.29,137.958,15.0,
2020-12-04 09:40:00-08:00,10.95,139.704,15.0,
2020-12-04 09:45:00-08:00,11.94,143.197,15.0,
2020-12-04 09:50:00-08:00,11.94,150.182,15.0,
2020-12-04 09:55:00-08:00,11.61,155.421,15.0,
2020-12-04 10:00:00-08:00,12.62,146.689,14.9,26.6
2020-12-04 10:05:00-08:00,12.55,162.406,14.9,
2020-12-04 10:10:00-08:00,12.75,153.674,14.9,
2020-12-04 10:15:00-08:00,13.31,153.674,14.9,
2020-12-04 10:20:00-08:00,13.33,157.167,14.9,
2020-12-04 10:25:00-08:00,15.39,181.615,14.9,
2020-12-04 10:30:00-08:00,13.49,171.137,14.8,17.7
2020-12-04 10:35:00-08:00,14.3,190.347,14.8,
2020-12-04 10:40:00-08:00,13.32,179.869,14.9,
2020-12-04 10:45:00-08:00,13.81,199.078,14.8,
2020-12-04 10:50:00-08:00,14.62,186.854,14.8,
2020-12-04 10:55:00-08:00,14.19,185.108,14.8,
2020-12-04 11:00:00-08:00,15.62,190.347,14.8,17.4
2020-12-04 11:05:00-08:00,15.73,186.854,14.8,
2020-12-04 11:10:00-08:00,17.45,190.347,14.7,
2020-12-04 11:15:00-08:00,15.01,181.615,14.8,
2020-12-04 11:25:00-08:00,16.27,188.6,14.7,
2020-12-04 11:30:00-08:00,15.03,185.108,14.7,17.3
2020-12-04 11:35:00-08:00,15.66,193.839,14.7,
2020-12-04 11:40:00-08:00,17.04,202.571,14.7,
2020-12-04 11:45:00-08:00,16.73,178.123,14.8,
2020-12-04 11:50:00-08:00,16.45,190.347,14.7,
2020-12-04 11:55:00-08:00,16.91,192.093,14.7,
2020-12-04 12:00:00-08:00,17.65,185.108,14.7,26.3
2020-12-04 12:05:00-08:00,17.9,179.869,14.7,
2020-12-04 12:10:00-08:00,17.41,185.108,14.6,
2020-12-04 12:15:00-08:00,16.61,181.615,14.8,
2020-12-04 12:20:00-08:00,17.06,172.884,14.8,
2020-12-04 12:25:00-08:00,17.61,176.376,14.7,
2020-12-04 12:30:00-08:00,16.73,165.898,14.6,29.7
2020-12-04 12:35:00-08:00,17.7,169.391,14.7,
2020-12-04 12:40:00-08:00,17.73,160.66,14.7,
2020-12-04 12:45:00-08:00,17.05,160.66,14.7,
2020-12-04 12:50:00-08:00,18.38,158.913,14.7,
2020-12-04 12:55:00-08:00,17.86,158.913,14.7,
2020-12-04 13:00:00-08:00,19.31,157.167,14.7,30.4
2020-12-04 13:05:00-08:00,18.01,146.689,14.7,
2020-12-04 13:10:00-08:00,18.48,151.928,14.7,
2020-12-04 13:15:00-08:00,17.79,134.465,14.7,
2020-12-04 13:20:00-08:00,18.52,125.734,14.6,
2020-12-04 13:25:00-08:00,18.05,130.973,14.7,
2020-12-04 13:30:00-08:00,19.06,122.241,14.6,43.8
2020-12-04 13:35:00-08:00,18.45,115.256,14.6,
2020-12-04 13:40:00-08:00,20.23,111.763,14.7,
2020-12-04 13:45:00-08:00,18.74,110.017,14.7,
2020-12-04 13:50:00-08:00,18.73,97.793,14.6,
2020-12-04 13:55:00-08:00,19.2,96.046,14.6,
2020-12-04 14:00:00-08:00,18.55,83.822,14.7,39.6
2020-12-04 14:05:00-08:00,19.08,83.822,14.6,
2020-12-04 14:10:00-08:00,19.38,75.091,14.6,
2020-12-04 14:15:00-08:00,19.31,64.613,14.7,
2020-12-04 14:20:00-08:00,19.14,61.12,14.7,
2020-12-04 14:25:00-08:00,19.03,55.882,14.6,
2020-12-04 14:30:00-08:00,19.04,48.896,14.6,28.0
2020-12-04 14:35:00-08:00,19.19,45.404,14.7,
2020-12-04 14:40:00-08:00,19.71,31.433,14.6,
2020-12-04 14:45:00-08:00,19.3,29.687,14.6,
2020-12-04 14:50:00-08:00,19.23,22.702,14.7,
2020-12-04 14:55:00-08:00,19.62,12.224,14.7,
2020-12-04 15:00:00-08:00,19.29,10.478,14.6,17.8
2020-12-04 15:05:00-08:00,19.37,1.746,14.7,
2020-12-04 15:10:00-08:00,19.59,-1.746,14.6,
2020-12-04 15:15:00-08:00,19.43,-1.746,14.6,
2020-12-04 15:20:00-08:00,19.3,-12.224,14.6,
2020-12-04 15:25:00-08:00,19.42,-20.956,14.6,
2020-12-04 15:30:00-08:00,19.46,-29.687,14.6,4.8
2020-12-04 15:35:00-08:00,19.46,-38.419,14.7,
2020-12-04 15:40:00-08:00,19.1,-43.658,14.7,
2020-12-04 15:45:00-08:00,19.12,-50.643,14.7,
2020-12-04 15:50:00-08:00,18.79,-55.882,14.7,
2020-12-04 15:55:00-08:00,18.73,-59.374,14.7,
2020-12-04 16:00:00-08:00,18.52,-62.867,14.7,-0.4
2020-12-04 16:05:00-08:00,18.1,-64.613,14.7,
2020-12-04 16:10:00-08:00,18.3,-66.359,14.7,
2020-12-04 16:15:00-08:00,17.7,-66.359,14.7,
2020-12-04 16:20:00-08:00,17.45,-66.359,14.4,
2020-12-04 16:25:00-08:00,17.0,-64.613,13.4,
2020-12-04 16:30:00-08:00,16.8,-64.613,13.3,
2020-12-04 16:35:00-08:00,16.48,-64.613,13.2,
2020-12-04 16:40:00-08:00,16.31,-64.613,13.2,
2020-12-04 16:45:00-08:00,15.88,-64.613,13.2,
2020-12-04 16:50:00-08:00,15.55,-62.867,13.1,
2020-12-04 16:55:00-08:00,15.0,-61.12,13.1,
2020-12-04 17:00:00-08:00,14.48,-61.12,13.2,0.0
2020-12-04 17:05:00-08:00,14.27,-61.12,13.1,
2020-12-04 17:10:00-08:00,14.09,-62.867,13.1,
2020-12-04 17:15:00-08:00,13.95,-64.613,13.0,
2020-12-04 17:20:00-08:00,14.7,-61.12,13.1,
2020-12-04 17:25:00-08:00,14.04,-59.374,13.1,
2020-12-04 17:30:00-08:00,13.46,-61.12,13.1,-0.4
2020-12-04 17:35:00-08:00,12.84,-55.882,13.0,
2020-12-04 17:40:00-08:00,12.3,-55.882,13.0,
2020-12-04 17:45:00-08:00,11.79,-55.882,13.0,
2020-12-04 17:50:00-08:00,12.47,-55.882,13.1,
2020-12-04 17:55:00-08:00,12.37,-55.882,13.1,
2020-12-04 18:00:00-08:00,12.41,-55.882,13.0,-0.6
2020-12-04 18:05:00-08:00,11.2,-54.135,13.1,
2020-12-04 18:10:00-08:00,10.7,-55.882,13.1,
2020-12-04 18:15:00-08:00,11.54,-59.374,13.1,
2020-12-04 18:20:00-08:00,11.77,-59.374,13.0,
2020-12-04 18:25:00-08:00,10.88,-52.389,13.1,
2020-12-04 18:30:00-08:00,10.46,-52.389,13.1,-0.3
2020-12-04 18:35:00-08:00,10.13,-52.389,13.0,
2020-12-04 18:40:00-08:00,9.55,-52.389,13.1,
2020-12-04 18:45:00-08:00,9.77,-52.389,13.0,
2020-12-04 18:50:00-08:00,9.7,-52.389,13.1,
2020-12-04 18:55:00-08:00,9.3,-50.643,13.0,
2020-12-04 19:00:00-08:00,10.22,-52.389,13.0,6.0
2020-12-04 19:05:00-08:00,9.56,-50.643,13.1,
2020-12-04 19:10:00-08:00,8.8,-52.389,13.0,
2020-12-04 19:15:00-08:00,8.96,-52.389,13.0,
2020-12-04 19:20:00-08:00,7.72,-52.389,13.1,
2020-12-04 19:25:00-08:00,8.45,-52.389,13.0,
2020-12-04 19:30:00-08:00,5.58,-54.135,13.0,6.7
2020-12-04 19:35:00-08:00,6.7,-52.389,13.0,
2020-12-04 19:40:00-08:00,5.84,-50.643,13.0,
2020-12-04 19:45:00-08:00,6.26,-48.896,13.0,
2020-12-04 19:50:00-08:00,5.8,-50.643,13.0,
2020-12-04 19:55:00-08:00,5.92,-52.389,13.0,
2020-12-04 20:00:00-08:00,5.7,-52.389,13.0,-23.6
2020-12-04 20:05:00-08:00,5.43,-52.389,13.0,
2020-12-04 20:10:00-08:00,6.38,-50.643,13.0,
2020-12-04 20:15:00-08:00,5.96,-52.389,13.0,
2020-12-04 20:20:00-08:00,5.27,-52.389,13.0,
2020-12-04 20:25:00-08:00,5.93,-52.389,13.0,
2020-12-04 20:30:00-08:00,6.39,-52.389,13.0,-311.0
2020-12-04 20:35:00-08:00,6.12,-52.389,13.0,
2020-12-04 20:40:00-08:00,5.62,-54.135,13.0,
2020-12-04 20:45:00-08:00,4.91,-52.389,13.0,
2020-12-04 20:50:00-08:00,5.73,-52.389,12.9,
2020-12-04 20:55:00-08:00,5.34,-52.389,13.0,
2020-12-04 21:00:00-08:00,5.29,-54.135,13.0,-32.6
2020-12-04 21:05:00-08:00,5.06,-52.389,13.0,
2020-12-04 21:10:00-08:00,3.87,-52.389,12.9,
2020-12-04 21:15:00-08:00,5.09,-52.389,12.9,
2020-12-04 21:20:00-08:00,4.66,-52.389,13.0,
2020-12-04 21:25:00-08:00,4.27,-52.389,12.9,
2020-12-04 21:30:00-08:00,4.91,-52.389,12.9,-50.7
2020-12-04 21:35:00-08:00,4.71,-52.389,12.9,
2020-12-04 21:40:00-08:00,4.76,-54.135,12.9,
2020-12-04 21:45:00-08:00,4.66,-54.135,12.9,
2020-12-04 21:50:00-08:00,4.6,-54.135,12.9,
2020-12-04 21:55:00-08:00,4.76,-54.135,12.9,
2020-12-04 22:00:00-08:00,4.42,-54.135,13.0,-52.7
2020-12-04 22:05:00-08:00,4.93,-52.389,12.9,
2020-12-04 22:10:00-08:00,4.79,-52.389,13.0,
2020-12-04 22:15:00-08:00,5.11,-54.135,13.0,
2020-12-04 22:20:00-08:00,5.05,-55.882,12.9,
2020-12-04 22:25:00-08:00,5.3,-55.882,12.9,
2020-12-04 22:30:00-08:00,5.5,-54.135,12.9,-59.9
2020-12-04 22:35:00-08:00,5.3,-54.135,12.9,
2020-12-04 22:40:00-08:00,5.09,-54.135,12.9,
2020-12-04 22:45:00-08:00,5.55,-54.135,12.9,
